Thread  	Address                 	Instruction                     	Result                                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000004                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=00000A47                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF50 CF=0                       	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=00404919 CF=1 PF=0                  	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0000001B                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040491A                            	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404154	mov     al, [esi]               	EAX=00000038                            	
00000868	.vmp0:sub_404847-6F1    	mov     edx, [ebp+0]            	EDX=0060FF80                            	
00000868	.vmp0:sub_404847-6EE    	add     ebp, 4                  	EBP=0060FF54 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-6EB    	mov     [eax+edi], edx          	                                        	
00000868	.vmp0:sub_404847-6E8    	sub     esi, 0FFFFFFFFh         	ESI=0040491B CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847-6E5    	jmp     loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=00000032                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	                                        	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040491C PF=0                       	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000000                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=0040100C                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF50 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=0040491D                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEA5                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000A5                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040491E CF=1 AF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000018                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000000                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF4C CF=0 PF=0                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=0040491F AF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=1                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE32                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000032                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404920 CF=1 PF=0                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000010                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=0040100C                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404921                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEA5                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000A5                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404922 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000030                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=616D2F45                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF44 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404923 PF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEA5                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000A5                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404924 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000014                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00348000                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF40 CF=0 PF=0 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404925                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=1                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEAC                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000AC                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404926 CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000004                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000A47                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF3C CF=0 PF=1                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404927 AF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEA5                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000A5                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404928 CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000038                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=0060FF80                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF38 CF=0 PF=0 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404929                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=1                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE32                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000032                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040492A CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000028                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=75A59AFF                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF34 CF=0 AF=0                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=0040492B PF=1                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEAC                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000AC                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040492C CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=0000003C                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000A03                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF30 CF=0 PF=1 AF=0             	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=0040492D                            	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=0                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE32                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=00000032                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=0040492E CF=1 PF=1 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000008                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00000000                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF2C CF=0 PF=0                  	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=0040492F AF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	                                        	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FEA5                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=000000A5                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404930 CF=1 PF=1                  	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404100	movzx   eax, byte ptr [esi]     	EAX=00000014                            	
00000868	.vmp0:sub_404847-744    	mov     edx, [eax+edi]          	EDX=00348000                            	
00000868	.vmp0:sub_404847-741    	sub     ebp, 4                  	EBP=0060FF28 CF=0                       	
00000868	.vmp0:sub_404847-73E    	inc     esi                     	ESI=00404931 PF=0                       	
00000868	.vmp0:sub_404847-73D    	mov     [ebp+0], edx            	                                        	
00000868	.vmp0:sub_404847-73A    	jmp     loc_404795              	                                        	
00000868	.vmp0:sub_404847:loc_404795	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
00000868	.vmp0:sub_404847-AF     	cmp     ebp, eax                	PF=1                                    	
00000868	.vmp0:sub_404847-AD     	ja      loc_40486C              	                                        	
00000868	.vmp0:sub_404847:loc_40486C	mov     al, [esi]               	EAX=0060FE3C                            	
00000868	.vmp0:sub_404847+27     	movzx   eax, al                 	EAX=0000003C                            	
00000868	.vmp0:sub_404847+2A     	sub     esi, 0FFFFFFFFh         	ESI=00404932 CF=1 PF=0 AF=1             	
00000868	.vmp0:sub_404847+2D     	jmp     ds:off_4042C6[eax*4]    	                                        	
00000868	.vmp0:sub_404847:loc_404807	mov     esp, ebp                	ESP=0060FF28                            	
00000868	.vmp0:sub_404847-3E     	pop     ecx                     	ECX=00348000 ESP=0060FF2C               	
00000868	.vmp0:sub_404847-3D     	pop     ecx                     	ECX=00000000 ESP=0060FF30               	
00000868	.vmp0:sub_404847-3C     	pop     edx                     	EDX=00000A03 ESP=0060FF34               	
00000868	.vmp0:sub_404847-3B     	pop     ecx                     	ECX=75A59AFF ESP=0060FF38               	
00000868	.vmp0:sub_404847-3A     	pop     ebp                     	EBP=0060FF80 ESP=0060FF3C               	
00000868	.vmp0:sub_404847-39     	popf                            	ESP=0060FF40 PF=1 AF=0 ZF=1 OF=1        	
00000868	.vmp0:sub_404847-38     	pop     ebx                     	ESP=0060FF44                            	
00000868	.vmp0:sub_404847-37     	pop     eax                     	EAX=616D2F45 ESP=0060FF48               	
00000868	.vmp0:sub_404847-36     	pop     esi                     	ESI=0040100C ESP=0060FF4C               	
00000868	.vmp0:sub_404847-35     	pop     edx                     	EDX=00000000 ESP=0060FF50               	
00000868	.vmp0:sub_404847-34     	pop     edi                     	EDI=0040100C ESP=0060FF54               	
00000868	.vmp0:sub_404847-33     	retn                            	ESP=0060FF58                            	
00000868	.text:start+26          	mov     [ebp+var_C], eax        	                                        	
00000868	.text:start+29          	mov     eax, [ebp+var_C]        	                                        	
00000868	.text:start+2C          	mov     [esp+28h+var_24], eax   	                                        	
00000868	.text:start+30          	mov     [esp+28h+Str], offset Format; \"erg = %i\\n\"	                                        	
00000868	.text:start+37          	call    printf                  	ESP=0060FF54                            	
00000868	.text:printf            	jmp     ds:__imp_printf         	EAX=00000011 ECX=75A549B3 ESP=0060FF58 CF=0 OF=0 	
00000868	.text:start+3C          	mov     [esp+28h+Str], 0; Code  	                                        	
00000868	.text:start+43          	call    exit                    	ESP=0060FF54                            	
