Thread  	Address                 	Instruction                     	Result                                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=00404903                            	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000003                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404904 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40461D	movzx   ax, word ptr [esi]      	EAX=00000815                            	
000011A8	.vmp0:sub_404133+4EE    	cwde                            	                                        	
000011A8	.vmp0:sub_404133+4EF    	sub     ebp, 4                  	EBP=0060FF44 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133+4F2    	mov     [ebp+0], eax            	                                        	
000011A8	.vmp0:sub_404133+4F5    	sub     esi, 0FFFFFFFEh         	ESI=00404906 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+4F8    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	CF=0 PF=0 AF=0                          	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE92                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404907 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000092                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404100	mov     eax, [ebp+0]            	EAX=00000815                            	
000011A8	.vmp0:sub_404133-30     	mov     edx, [ebp+4]            	EDX=FFFFFC79                            	
000011A8	.vmp0:sub_404133-2D     	not     eax                     	EAX=FFFFF7EA                            	
000011A8	.vmp0:sub_404133-2B     	not     edx                     	EDX=00000386                            	
000011A8	.vmp0:sub_404133-29     	and     eax, edx                	EAX=00000382 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133-27     	mov     [ebp+4], eax            	                                        	
000011A8	.vmp0:sub_404133-24     	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133-23     	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133-20     	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000329                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404908 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000029                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000038                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000306                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF48 CF=0 PF=1 AF=0             	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=00404909                            	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0000004F                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040490A CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046E6	mov     eax, [ebp+0]            	EAX=00000382                            	
000011A8	.vmp0:sub_404133+5B6    	add     [ebp+4], eax            	CF=0 PF=0 AF=0                          	
000011A8	.vmp0:sub_404133+5B9    	pushf                           	ESP=0060FE5C                            	
000011A8	.vmp0:sub_404133+5BA    	pop     dword ptr [ebp+0]       	ESP=0060FE60                            	
000011A8	.vmp0:sub_404133+5BD    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000329                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040490B CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000029                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=0000001C                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000302                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF4C CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=0040490C PF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000067                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040490D CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000034                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=00000397                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF50 CF=0 PF=1                  	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=0040490E PF=0 AF=0                  	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=00000067                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040490F CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_4046F5	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+5C4    	mov     edx, [ebp+0]            	EDX=0060FF80                            	
000011A8	.vmp0:sub_404133+5C7    	add     ebp, 4                  	EBP=0060FF54 CF=0 PF=0 AF=0             	
000011A8	.vmp0:sub_404133+5CA    	mov     [eax+edi], edx          	                                        	
000011A8	.vmp0:sub_404133+5CD    	add     esi, 1                  	ESI=00404910 AF=1                       	
000011A8	.vmp0:sub_404133+5D0    	jmp     loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=000000EF                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404911 CF=1 PF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	                                        	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=0000000C                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=0040100B                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404912 AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF50 CF=0                       	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	                                        	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404913 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000014                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=00000000                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404914 PF=1 AF=0                  	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF4C CF=0 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1 AF=0                               	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FEAF                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404915 CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=000000AF                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=0000003C                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=FFFF53FC                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404916 AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF48 CF=0 PF=1                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE42                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404917 CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000042                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000000                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=0040100B                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404918 AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF44 CF=0                       	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404919 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000034                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=00000397                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=0040491A AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF40 CF=0                       	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FEEF                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040491B CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=000000EF                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=0000002C                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=75259AFF                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=0040491C PF=0 AF=0                  	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF3C CF=0 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0 AF=0                               	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040491D CF=1 PF=1 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000024                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=0060FF80                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=0040491E AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF38 CF=0 PF=0                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE42                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=0040491F CF=1 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000042                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000020                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=002D4000                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404920                            	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF34 CF=0 AF=0                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=1                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404921 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000004                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=00000386                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404922 AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF30 CF=0                       	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	PF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FEAF                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404923 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=000000AF                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=0000000C                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=0040100B                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404924 PF=1 AF=0                  	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF2C CF=0 PF=0 AF=1             	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	AF=0                                    	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE28                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404925 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=00000028                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_40485E	mov     al, [esi]               	EAX=00000020                            	
000011A8	.vmp0:sub_404133+72D    	mov     edx, [eax+edi]          	EDX=002D4000                            	
000011A8	.vmp0:sub_404133+730    	inc     esi                     	ESI=00404926 AF=0                       	
000011A8	.vmp0:sub_404133+731    	sub     ebp, 4                  	EBP=0060FF28 CF=0 PF=1                  	
000011A8	.vmp0:sub_404133+734    	mov     [ebp+0], edx            	                                        	
000011A8	.vmp0:sub_404133+737    	jmp     loc_404718              	                                        	
000011A8	.vmp0:sub_404133:loc_404718	lea     eax, [edi+50h]          	EAX=0060FEB0                            	
000011A8	.vmp0:sub_404133+5E8    	cmp     ebp, eax                	                                        	
000011A8	.vmp0:sub_404133+5EA    	ja      loc_404158              	                                        	
000011A8	.vmp0:sub_404133:loc_404158	mov     al, [esi]               	EAX=0060FE5C                            	
000011A8	.vmp0:sub_404133+27     	sub     esi, 0FFFFFFFFh         	ESI=00404927 CF=1 AF=1                  	
000011A8	.vmp0:sub_404133+2A     	movzx   eax, al                 	EAX=0000005C                            	
000011A8	.vmp0:sub_404133+2D     	jmp     ds:off_4041FC[eax*4]    	                                        	
000011A8	.vmp0:sub_404133:loc_404818	mov     esp, ebp                	ESP=0060FF28                            	
000011A8	.vmp0:sub_404133+6E7    	pop     ecx                     	ECX=002D4000 ESP=0060FF2C               	
000011A8	.vmp0:sub_404133+6E8    	pop     ebx                     	EBX=0040100B ESP=0060FF30               	
000011A8	.vmp0:sub_404133+6E9    	pop     ecx                     	ECX=00000386 ESP=0060FF34               	
000011A8	.vmp0:sub_404133+6EA    	pop     ebx                     	EBX=002D4000 ESP=0060FF38               	
000011A8	.vmp0:sub_404133+6EB    	pop     ebp                     	EBP=0060FF80 ESP=0060FF3C               	
000011A8	.vmp0:sub_404133+6EC    	pop     ecx                     	ECX=75259AFF ESP=0060FF40               	
000011A8	.vmp0:sub_404133+6ED    	popf                            	ESP=0060FF44 SF=1                       	
000011A8	.vmp0:sub_404133+6EE    	pop     esi                     	ESI=0040100B ESP=0060FF48               	
000011A8	.vmp0:sub_404133+6EF    	pop     eax                     	EAX=FFFF53FC ESP=0060FF4C               	
000011A8	.vmp0:sub_404133+6F0    	pop     edx                     	EDX=00000000 ESP=0060FF50               	
000011A8	.vmp0:sub_404133+6F1    	pop     edi                     	EDI=0040100B ESP=0060FF54               	
000011A8	.vmp0:sub_404133+6F2    	retn                            	ESP=0060FF58                            	
000011A8	.text:start+26          	mov     [ebp+var_C], eax        	                                        	
000011A8	.text:start+29          	mov     eax, [ebp+var_C]        	                                        	
000011A8	.text:start+2C          	mov     [esp+28h+var_24], eax   	                                        	
000011A8	.text:start+30          	mov     [esp+28h+Str], offset Format; \"erg = %i\\n\"	                                        	
000011A8	.text:start+37          	call    printf                  	ESP=0060FF54                            	
000011A8	.text:printf            	jmp     ds:__imp_printf         	EAX=0000000D ECX=752549B3 ESP=0060FF58 CF=0 AF=0 ZF=1 SF=0 	
000011A8	.text:start+3C          	mov     [esp+28h+Str], 0; Code  	                                        	
000011A8	.text:start+43          	call    exit                    	ESP=0060FF54                            	
